시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
대전광역시,유성구,노은도담어린이집,가정,폐지,34090,"대전광역시 유성구 은구비남로 34 813동 104호(노은동, 열매마을8단지아파트)",042-328-7999,--,4,85,0,4,0,20,0,36.37080217,127.3194024,미운영,,2011-03-25,,,2019-03-13
대전광역시,유성구,보예굿맘어린이집,가정,폐지,34022,"대전광역시 유성구 배울2로 6 103동 101호(관평동, 테크노밸리1단지아파트)",042-328-1020,042-328-1020,4,85,0,5,0,20,0,36.42515858,127.3946148,미운영,,2011-03-22,,,2020-07-27
대전광역시,유성구,숲속꼬마숲어린이집,가정,폐지,34022,"대전광역시 유성구 배울1로 35 409동 101호(관평동, 테크노밸리4단지아파트)",042-934-4091,042-934-4091,3,85,0,4,0,20,0,36.41947836,127.384439,미운영,,2011-03-21,,,2022-09-15
대전광역시,서구,아이미소어린이집,가정,폐지,35205,"대전광역시 서구 문예로 174 108동 101호 (둔산동, 샘머리아파트1단지)",042-483-0889,042-483-0889,4,60,0,1,0,19,0,36.35419613,127.4032414,미운영,,2011-03-11,,,2015-09-09
대전광역시,유성구,테크노꿈이크는어린이집,가정,폐지,34023,"대전광역시 유성구 배울2로 78 602동 101호(관평동, 테크노밸리6단지아파트)",042-936-7977,--,4,75,0,0,0,20,0,36.41988434,127.3839964,미운영,,2011-03-10,,,2018-02-27
대전광역시,동구,해담어린이집,민간,폐지,34681,대전광역시 동구 은어송로 117 현대아이파크 관리동1층 (가오동),042-286-9787,042-285-9787,4,95,0,4,0,23,0,36.31100734,127.4604871,운영,,2011-03-08,,,2024-02-01
대전광역시,서구,샘머리아이자람어린이집,가정,폐지,35205,"대전광역시 서구 청사로 281 215동 101호 (둔산동, 샘머리아파트2단지)",042-485-1248,042-483-1248,4,84,0,5,0,20,0,36.36176,127.39442,미운영,,2011-03-08,,,2022-03-01
대전광역시,서구,햇님굿맘어린이집,가정,정상,35247,"대전광역시 서구 둔산북로 160 107동 103호 (둔산동, 한마루아파트)",042-487-9637,042-486-6313,4,66,0,7,7,20,13,36.354179491538005,127.39318615289928,미운영,,2011-03-08,,,
대전광역시,서구,파랑새굿맘어린이집,가정,정상,35228,"대전광역시 서구 둔지로 75 102동 102호 (둔산동, 파랑새아파트)",042-483-6776,--,4,76,2,4,7,20,15,36.356388,127.37461,운영,,2011-03-08,,,
대전광역시,유성구,글로벌아이어린이집,가정,폐지,34021,"대전광역시 유성구 배울2로 3 806동 105호(관평동, 테크노밸리8단지아파트)",042-933-2230,--,3,84,0,4,0,19,0,36.41529678,127.39683,미운영,,2011-03-08,,,2018-02-22
대전광역시,유성구,봄별꽃어린이집,가정,폐지,34085,"대전광역시 유성구 은구비남로 55 707동 104호(지족동, 열매마을7단지아파트)",042-823-4239,--,3,51,0,5,0,19,0,36.37347850854685,127.32233160247509,미운영,,2011-03-08,,,2021-05-10
대전광역시,유성구,날아라올챙이어린이집,가정,폐지,34090,"대전광역시 유성구 은구비남로 56 907동 102호(노은동, 열매마을9단지아파트)",042-826-7590,--,3,83,0,4,0,20,0,36.37080217,127.3194024,미운영,,2011-03-07,,,2022-05-16
대전광역시,서구,해피키즈어린이집,가정,정상,35205,"대전광역시 서구 청사로 253 204동 103호 (둔산동, 꿈나무아파트)",042-362-0808,042-362-0808,4,70,0,4,7,18,11,36.36023,127.391945,미운영,,2011-03-04,,,
대전광역시,유성구,하임어린이집,가정,폐지,34033,"대전광역시 유성구 배울2로 134 105동 102호(용산동, 푸르지오하임아파트)",070-4085-6732,042-935-1545,3,66,0,0,0,20,0,36.41778247,127.3968476,미운영,,2011-03-03,,,2014-03-18
대전광역시,유성구,KAIST어린이집,직장,정상,34141,대전광역시 유성구 대학로 291 (구성동),042-350-0853,042-350-0854,12,538,1,51,51,180,143,36.36735108118341,127.36000794741874,미운영,https://kaistchild.or.kr,2011-02-28,,,
대전광역시,서구,대전숲어린이집,민간,정상,35377,대전광역시 서구 계백로776번길 115 (관저동),042-546-3100,042-546-3600,8,395,1,14,18,138,48,36.28462024,127.3224836,운영,http://cafe.naver.com/djforest/,2011-02-25,,,
대전광역시,유성구,리베폴어린이집,가정,폐지,34021,"대전광역시 유성구 관평1로 12 706동 102호(관평동, 테크노밸리7단지아파트)",042-671-0009,--,5,91,0,4,0,20,0,36.43029805,127.3952753,미운영,,2011-02-25,,,2021-03-15
대전광역시,서구,아이짱굿맘어린이집,가정,정상,35205,"대전광역시 서구 청사로 281 221동 103호 (둔산동, 샘머리아파트2단지)",042-478-7070,042-478-7070,4,73,0,4,6,20,11,36.36062684587339,127.39471715526027,미운영,,2011-02-24,,,
대전광역시,유성구,해피트리어린이집,가정,재개,34078,대전광역시 유성구 북유성대로155번길 57 (지족동),042-862-6000,042-862-6000,4,147,1,4,9,20,19,36.3802723371198,127.3206990852865,미운영,,2011-02-22,,,
대전광역시,서구,대전법원어린이집,직장,정상,35263,대전광역시 서구 문정로90번길 81 (탄방동),042-477-3339,042-489-3336,6,339,2,20,12,73,31,36.34346983,127.3879765,미운영,,2011-02-17,,,
대전광역시,대덕구,참몬테소리어린이집,가정,정상,34347,"대전광역시 대덕구 신탄진로218번길 20 103동 106호(와동, 대덕브라운스톤)",042-672-3514,042-672-3514,4,57,0,4,4,20,7,36.3990635739667,127.42567237486686,미운영,,2011-02-17,,,
대전광역시,서구,꿈보라어린이집,가정,폐지,35246,"대전광역시 서구 둔산로 241 202동 107호 (둔산동, 보라아파트)",042-369-3608,--,3,46,0,0,0,9,0,36.35235993,127.4006461,미운영,,2011-02-14,,,2016-02-16
대전광역시,유성구,별사탕어린이집,가정,폐지,34011,"대전광역시 유성구 구즉로 25 304동 106호(송강동, 송강그린아파트)",042-364-8654,042-935-8654,4,77,0,4,0,20,0,36.432846,127.3819,미운영,htt://cafe.naver.com/quf3648654,2011-02-11,,,2019-03-11
대전광역시,대덕구,고슴도치어린이집,가정,정상,34304,"대전광역시 대덕구 대덕대로 1555 112동 101호(석봉동, 금강엑슬루타워)",042-621-1505,--,4,63,0,4,5,20,5,36.45307804011524,127.4209252749574,미운영,,2011-02-09,,,
대전광역시,유성구,즐거운네오미아어린이집,가정,정상,34152,"대전광역시 유성구 덕명로 26 106동 102호(덕명동, 네오미아아파트)",042-822-7402,042-822-7402,4,83,0,4,5,20,13,36.35717133811315,127.30134229688517,운영,,2011-01-31,,,
대전광역시,유성구,아이린어린이집,가정,정상,34085,"대전광역시 유성구 은구비남로 55 708동 101호(지족동, 열매마을7단지아파트)",042-352-3172,042-352-3172,4,84,0,4,9,20,20,36.37310392431384,127.32255292936458,미운영,,2011-01-26,,,
대전광역시,서구,은빛어린이집,가정,폐지,35206,"대전광역시 서구 청사로 282 8동 107호 (둔산동, 수정타운아파트)",042-476-7173,042-476-7173,3,46,0,3,0,16,0,36.358104918628634,127.39702741287746,미운영,,2011-01-18,,,2023-03-24
대전광역시,서구,둥지어린이집,가정,정상,35207,"대전광역시 서구 청사로 254 112동 101호 (둔산동, 둥지아파트)",042-382-3370,042-382-3370,3,59,0,4,8,19,18,36.3580999720938,127.3930721736079,미운영,,2011-01-18,,,
대전광역시,서구,향촌어린이집,가정,폐지,35228,"대전광역시 서구 둔산로 15 116동 105호 (둔산동, 향촌아파트)",042-485-3895,--,4,59,0,4,0,19,0,36.35405412,127.4022364,미운영,,2011-01-14,,,2019-03-20
대전광역시,유성구,예꿈어린이집,가정,폐지,34199,"대전광역시 유성구 상대로 40 403동 104호(상대동, 도안휴먼시아4단지아파트)",042-321-6914,--,3,43,0,3,0,13,0,36.33534096,127.3360419,미운영,,2011-01-12,,,2017-12-29
대전광역시,유성구,숲속꼬마어린이집,가정,폐지,34021,"대전광역시 유성구 배울2로 19 908동 102호(관평동, 테크노밸리9단지아파트)",042-933-2515,042-933-2515,4,84,0,1,0,20,0,36.4226959,127.3885006,미운영,,2011-01-10,,,2016-06-16
대전광역시,유성구,한국테크노돔H KIDZ어린이집,직장,정상,34127,대전광역시 유성구 유성대로935번길 50 (죽동),042-724-2981,042-724-2983,7,295,1,24,24,99,73,36.3797194084,127.3382026829,미운영,,2010-12-30,,,
대전광역시,동구,고은빛어린이집,가정,정상,34640,대전광역시 동구 계족로 137 새들뫼 휴먼시아아파트 109동 103호 (대동),042-274-8479,042-274-8479,4,85,0,4,8,20,13,36.32807614,127.4424182,미운영,,2010-12-29,,,
대전광역시,동구,별하어린이집,가정,정상,34640,"대전광역시 동구 계족로 137 110-102 (대동,휴먼시아)",042-282-2988,042-282-2988,4,101,0,4,10,20,16,36.32850856,127.4419953,미운영,,2010-12-29,,,
대전광역시,동구,꼬마별어린이집,가정,폐지,34640,"대전광역시 동구 계족로 137 103-104 (대동,휴먼시아)",042-283-7799,042-283-7799,4,101,0,4,0,20,0,36.32691111,127.4420946,미운영,hyunjuda007@naver.com,2010-12-29,,,2024-12-01
대전광역시,유성구,하늘꿈어린이집,가정,폐지,34067,"대전광역시 유성구 반석서로 98 608동 101호(반석동, 반석마을6단지아파트)",042-477-7901,070-8233-7901,4,76,0,4,0,20,0,36.39432694,127.3090131,미운영,,2010-12-29,,,2023-09-11
대전광역시,서구,고운무지개어린이집,가정,폐지,35205,"대전광역시 서구 청사로 281 217동 104호 (둔산동, 샘머리아파트2단지)",042-526-8356,--,4,61,0,4,0,19,0,36.36176,127.39442,운영,,2010-12-23,,,2016-04-26
대전광역시,서구,재영어린이집,가정,폐지,35245,"대전광역시 서구 둔산로 201 205동 108호 (둔산동, 국화아파트)",042-472-1767,--,4,81,0,5,0,20,0,36.35410612,127.3973381,운영,,2010-12-23,,,2022-03-31
대전광역시,서구,사랑나무어린이집,가정,폐지,35205,"대전광역시 서구 청사로 281 205동 101호 (둔산동, 샘머리아파트2단지)",042-482-7974,--,4,68,1,0,0,20,0,36.36176,127.39442,미운영,,2010-12-23,,,2014-05-09
대전광역시,서구,숲속애어린이집,가정,폐지,35205,"대전광역시 서구 청사로 253 201동 105호 (둔산동, 꿈나무아파트)",042-483-3177,042-483-3177,4,60,0,4,0,19,0,36.36023,127.391945,미운영,,2010-12-23,,,2017-05-01
대전광역시,유성구,도안미소가득어린이집,민간,재개,34199,"대전광역시 유성구 상대로 40 (상대동, 도안휴먼시아4단지 관리동)",042-822-5217,0504-154-8682,6,152,1,12,9,49,26,36.35312695,127.338966,운영,,2010-12-20,,,
대전광역시,대덕구,미래 어린이집,가정,폐지,34403,"대전광역시 대덕구 계족산로 136 514동 103호(송촌동, 선비마을5단지아파트)",042-638-8666,042-638-8666,4,84,0,4,0,19,0,36.3658,127.44585,미운영,,2010-12-20,,,2017-06-16
대전광역시,유성구,들꽃어린이집,가정,정상,34049,"대전광역시 유성구 엑스포로 448 105동 105호(전민동, 엑스포아파트)",042-861-9171,--,4,144,0,6,8,20,20,36.4032223511771,127.40629774909179,미운영,,2010-12-15,,,
대전광역시,대덕구,피카츄영재어린이집,가정,폐지,34382,"대전광역시 대덕구 계족로663번길 32 4동 109호(법동, 삼호아파트)",042-632-0144,--,4,84,0,5,0,19,0,36.37300563,127.4256062,운영,,2010-12-15,,,2017-03-20
대전광역시,유성구,지혜의숲요술콩어린이집,가정,폐지,34023,"대전광역시 유성구 배울2로 42 505동 105호(관평동, 테크노밸리5단지아파트)",042-935-3033,--,3,84,0,4,0,19,0,36.41085565,127.387125,미운영,,2010-12-13,,,2017-09-08
대전광역시,유성구,예랑뜰어린이집,가정,폐지,34231,"대전광역시 유성구 진잠로42번길 30 101동 106호(원내동, 한아름아파트)",042-542-9912,--,4,84,0,0,0,20,0,36.29502186472298,127.31762512919428,미운영,,2010-12-10,,,2015-06-17
대전광역시,대덕구,하담영아어린이집,가정,폐지,34402,"대전광역시 대덕구 계족산로 135 402동 102호(송촌동, 선비마을4단지아파트)",042-300-5258,--,3,84,0,0,0,12,0,36.367798,127.44337,미운영,,2010-12-08,,,2015-05-14
대전광역시,유성구,해람어린이집,가정,폐지,34061,"대전광역시 유성구 송림로 20 201동 102호(하기동, 송림마을2단지아파트)",042-824-0078,042-824-0078,3,87,1,4,0,19,0,36.38883867,127.3297766,운영,,2010-12-07,,,2019-03-13
대전광역시,유성구,예랑어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 604동 101호(봉명동, 도안휴먼시아6단지아파트)",042-826-3507,042-527-7689,4,91,0,5,0,20,0,36.35884803,127.3428876,운영,http://cafe.daum.net/happy3507,2010-12-02,,,2020-08-03
대전광역시,유성구,안데르센어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 609동 101호(봉명동, 도안휴먼시아6단지아파트)",042-826-5313,--,4,87,0,4,0,20,0,36.35958398,127.3444626,운영,,2010-12-01,,,2017-03-17
대전광역시,유성구,가인어린이집,가정,정상,34190,"대전광역시 유성구 봉명로 93 606동 102호(봉명동, 도안6단지 센트럴시티)",042-483-8438,042-483-8438,4,85,1,4,7,18,15,36.3476377730496,127.3432016439688,운영,,2010-11-26,,,
대전광역시,유성구,꿈자람어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 602동 104호(봉명동, 도안휴먼시아6단지아파트)",042-301-5789,042-301-5789,4,84,0,4,0,20,0,36.35809727,127.3410822,미운영,,2010-11-26,,,2019-03-13
대전광역시,유성구,킨더그린어린이집,민간,정상,34182,대전광역시 유성구 유성대로626번길 40 (구암동),042-824-6788,042-824-6787,9,365,2,14,18,99,58,36.34919855,127.3292798,운영,www.kindergreen.co.kr,2010-11-26,,,
대전광역시,유성구,프뢰벨어린이집,가정,폐지,34022,"대전광역시 유성구 배울2로 24 311동 101호(관평동, 테크노밸리3단지아파트)",042-936-7042,--,4,130,0,5,0,20,0,36.4212107,127.3856977,미운영,,2010-11-25,,,2020-10-12
대전광역시,유성구,구암파니파니어린이집,민간,정상,34178,대전광역시 유성구 유성대로668번길 134-6 (구암동),042-822-0709,042-824-0709,9,301,5,16,21,114,80,36.3511704,127.3366952,운영,,2010-11-25,,,
대전광역시,유성구,포근한어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 605동 102호(봉명동, 도안휴먼시아6단지아파트)",042-322-5711,042-322-5171,4,72,0,0,0,20,0,36.35830509,127.3421613,운영,,2010-11-22,,,2014-12-08
대전광역시,유성구,도안보노보노어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 603동 104호(봉명동, 도안6단지 센트럴시티)",042-320-9100,042-320-9105,4,84,0,4,0,20,0,36.35799466,127.3415967,미운영,,2010-11-22,,,2024-02-29
대전광역시,유성구,도안마을아이자람어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 605동 103호(봉명동, 도안휴먼시아6단지아파트)",042-823-1486,042-823-1486,4,99,0,4,0,20,0,36.35830509,127.3421613,운영,,2010-11-22,,,2017-07-03
대전광역시,유성구,리틀엔젤어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 608동 104호(봉명동, 도안6단지 센트럴시티)",042-383-9499,042-383-9498,4,99,0,4,0,19,0,36.35841288,127.3432423,운영,,2010-11-22,,,2019-03-13
대전광역시,유성구,킹스키즈어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 609동 104호(봉명동, 도안6단지 센트럴시티아파트)",042-867-7458,042-825-7459,4,58,0,4,0,20,0,36.35958398,127.3444626,운영,,2010-11-22,,,2020-10-27
대전광역시,유성구,노란풍선어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 601동 103호(봉명동, 도안6단지 센트럴시티)",042-822-0527,--,4,112,0,7,0,20,0,36.35931583,127.3425706,운영,,2010-11-19,,,2019-03-12
대전광역시,유성구,알짬어린이집,가정,정상,34190,"대전광역시 유성구 봉명로 93 602동 101호(봉명동, 도안휴먼시아6단지아파트)",042-585-0020,042-585-0020,3,84,0,4,8,20,20,36.346797992371926,127.34378837099433,운영,,2010-11-18,,,
대전광역시,유성구,토토빌어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 608동 102호(봉명동, 도안휴먼시아6단지아파트)",042-822-7977,--,4,84,0,4,0,20,0,36.35841288,127.3432423,운영,,2010-11-18,,,2021-08-26
대전광역시,유성구,키즈원어린이집,민간,정상,34190,"대전광역시 유성구 봉명로 93 (봉명동, 도안휴먼시아6단지아파트 관리동)",042-328-3012,042-325-3012,4,175,0,6,9,36,21,36.35312695,127.338966,미운영,,2010-11-18,,,
대전광역시,유성구,꿈사랑어린이집,가정,폐지,34190,"대전광역시 유성구 봉명로 93 602동 103호(봉명동, 도안휴먼시아6단지아파트)",042-824-3443,--,4,84,0,4,0,20,0,36.35809727,127.3410822,운영,,2010-11-17,,,2016-07-01
